t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw
2006-03-03 19:00:00,0.0,0.0,63.76,68.38,51.0,31.119999999999997,147.01999999999998,0.0,0.0
2006-03-03 20:00:00,0.0,0.0,60.92,66.84,48.69,32.322,139.128,0.0,0.0
2006-03-03 21:00:00,0.0,0.0,58.17,67.61,45.25,33.387,132.643,0.0,0.0
2006-03-03 22:00:00,0.0,0.0,54.57,67.1,41.34,32.766999999999996,125.243,0.0,0.0
2006-03-03 23:00:00,0.0,0.0,51.89,64.39,37.84,32.581,116.53899999999999,0.0,0.0
2006-03-04 00:00:00,0.0,0.0,42.32,59.43,34.62,33.771,97.59899999999999,0.0,0.0
2006-03-04 01:00:00,0.0,0.0,41.88,57.55,33.53,35.268,92.69200000000001,0.0,0.0
2006-03-04 02:00:00,0.0,0.0,42.4,55.58,32.23,36.978,90.0,0.0,1.7680000000000096
2006-03-04 03:00:00,0.0,0.0,43.85,55.61,31.46,38.694,90.0,0.0,2.7740000000000085
2006-03-04 04:00:00,0.0,0.0,47.1,58.06,31.21,40.83,90.54,0.0,0.0
2006-03-04 05:00:00,0.0,0.0,51.95,62.05,33.52,41.579,100.94099999999999,0.0,0.0
2006-03-04 06:00:00,0.0,0.0,56.22,65.57,38.49,43.425,110.0,1.855000000000004,0.0
2006-03-04 07:00:00,0.0,0.0,58.55,67.35,42.84,50.79600000000001,112.94399999999999,0.0,0.0
2006-03-04 08:00:00,0.0,0.0,59.98,68.11,45.15,62.179,106.061,0.0,0.0
2006-03-04 09:00:00,0.0,0.0,61.33,68.27,46.46,76.92,91.89584499999997,2.2441550000000126,0.0
2006-03-04 10:00:00,0.0,0.0,61.77,68.48,47.08,85.168,90.0,0.0,2.837999999999976
2006-03-04 11:00:00,0.0,0.0,60.99,67.95,47.37,91.15100000000001,90.0,0.0,9.84099999999998
2006-03-04 12:00:00,0.0,0.0,59.68,66.27,47.2,93.278,90.0,0.0,15.12799999999999
2006-03-04 13:00:00,0.0,0.0,58.48,64.26,46.66,92.715,90.0,0.0,18.314999999999998
2006-03-04 14:00:00,0.0,0.0,57.63,62.44,46.3,87.33799999999998,90.0,0.0,15.968000000000021
2006-03-04 15:00:00,0.0,0.0,57.63,61.73,46.78,79.70700000000001,90.0,0.0,8.566999999999979
2006-03-04 16:00:00,0.0,0.0,58.91,63.32,48.5,64.947,90.0,10.783000000000001,0.0
2006-03-04 17:00:00,0.0,0.0,59.56,66.28,49.73,58.463,110.0,2.1070000000000064,0.0
2006-03-04 18:00:00,0.0,0.0,58.58,67.17,49.74,58.973,106.3786150000001,5.1383849999999045,0.0
2006-03-04 19:00:00,0.0,0.0,55.73,65.25,48.56,60.878,103.662,0.0,0.0
2006-03-04 20:00:00,0.0,0.0,52.9,63.77,46.26,61.384,90.0,6.546,0.0
2006-03-04 21:00:00,0.0,0.0,50.12,64.54,42.83,59.62,90.0,2.8699999999999903,0.0
2006-03-04 22:00:00,0.0,0.0,46.53,63.99,38.92,58.121,90.0,0.0,3.6809999999999974
2006-03-04 23:00:00,0.0,0.0,43.86,61.27,35.42,56.93100000000001,90.0,0.0,11.380999999999986
2006-03-05 00:00:00,0.0,0.0,38.56,63.37,33.03,57.958999999999996,90.0,0.0,17.998999999999988
2006-03-05 01:00:00,0.0,0.0,38.12,61.47,31.96,57.384,90.0,0.0,20.834000000000003
2006-03-05 02:00:00,0.0,0.0,38.66,59.52,30.67,56.982,90.0,0.0,23.13199999999999
2006-03-05 03:00:00,0.0,0.0,40.13,59.58,29.91,58.237,90.0,0.0,23.61700000000002
2006-03-05 04:00:00,0.0,0.0,43.42,62.06,29.68,59.167,90.0,0.0,19.006999999999984
2006-03-05 05:00:00,0.0,0.0,48.27,66.03,32.03,60.36,90.0,0.0,9.029999999999973
2006-03-05 06:00:00,0.0,0.0,52.51,69.53,37.02,61.15500000000001,90.0,2.9050000000000153,0.0
2006-03-05 07:00:00,0.0,0.0,54.82,71.3,41.33,67.67,90.0,4.779999999999987,0.0
2006-03-05 08:00:00,0.0,0.0,56.26,72.05,43.62,77.625,90.0,0.0,0.6950000000000216
2006-03-05 09:00:00,0.0,0.0,57.61,72.21,44.91,91.129,90.0,0.0,11.39900000000003
2006-03-05 10:00:00,0.0,0.0,58.03,72.42,45.52,101.484,90.0,0.0,20.514000000000003
2006-03-05 11:00:00,0.0,0.0,57.24,71.87,45.81,103.297,90.0,0.0,23.37699999999999
2006-03-05 12:00:00,0.0,0.0,55.93,70.2,45.62,103.68799999999999,90.0,0.0,26.937999999999978
2006-03-05 13:00:00,0.0,0.0,54.73,68.19,45.08,101.71000000000001,90.0,0.0,28.710000000000026
2006-03-05 14:00:00,0.0,0.0,53.87,66.37,44.72,97.35300000000001,90.0,0.0,27.392999999999986
2006-03-05 15:00:00,0.0,0.0,53.86,65.66,45.21,86.08,90.0,0.0,16.34999999999998
2006-03-05 16:00:00,0.0,0.0,55.1,67.23,46.89,65.342,98.87800000000001,0.0,0.0
2006-03-05 17:00:00,0.0,0.0,55.75,70.15,48.09,51.695,117.29500000000002,0.0,0.0
2006-03-05 18:00:00,0.0,0.0,54.79,71.04,48.11,47.695,110.0,11.245000000000006,0.0
2006-03-05 19:00:00,0.0,0.0,51.96,69.16,46.94,47.013000000000005,116.047,0.0,0.0
2006-03-05 20:00:00,0.0,0.0,49.13,67.73,44.66,44.903000000000006,110.0,1.6169999999999973,0.0
2006-03-05 21:00:00,0.0,0.0,46.32,68.52,41.23,42.506,108.56400000000002,0.0,0.0
2006-03-05 22:00:00,0.0,0.0,42.73,67.92,37.32,39.216,103.75399999999999,0.0,0.0
2006-03-05 23:00:00,0.0,0.0,40.08,65.2,33.82,35.823,98.27699999999999,0.0,0.0
2006-03-06 00:00:00,0.0,0.0,49.94,68.91,34.73,34.636,113.94399999999999,0.0,0.0
2006-03-06 01:00:00,0.0,0.0,49.52,67.0,33.68,33.72,111.48000000000002,0.0,0.0
2006-03-06 02:00:00,0.0,0.0,50.07,65.08,32.41,34.046,108.51399999999998,0.0,0.0
2006-03-06 03:00:00,0.0,0.0,51.56,65.17,31.65,34.483999999999995,108.89600000000002,0.0,0.0
2006-03-06 04:00:00,0.0,0.0,54.89,67.66,31.44,35.823,110.0,3.1669999999999874,0.0
2006-03-06 05:00:00,0.0,0.0,59.73,71.63,33.84,35.807,124.393,0.0,0.0
2006-03-06 06:00:00,0.0,0.0,63.95,75.09,38.84,36.504,135.0,1.3760000000000048,0.0
2006-03-06 07:00:00,0.0,0.0,66.24,76.86,43.12,45.292,135.0,0.9279999999999973,0.0
2006-03-06 08:00:00,0.0,0.0,67.69,77.6,45.38,59.106,126.564,0.0,0.0
2006-03-06 09:00:00,0.0,0.0,69.04,77.75,46.64,75.4,113.03,0.0,0.0
2006-03-06 10:00:00,0.0,0.0,69.44,77.97,47.25,86.055,103.60500000000002,0.0,0.0
2006-03-06 11:00:00,0.0,0.0,68.64,77.4,47.53,89.459,99.11100000000003,0.0,0.0
2006-03-06 12:00:00,0.0,0.0,67.33,75.73,47.34,88.359,97.04100000000001,0.0,0.0
2006-03-06 13:00:00,0.0,0.0,66.13,73.72,46.79,83.12,98.52000000000001,0.0,0.0
2006-03-06 14:00:00,0.0,0.0,65.26,71.91,46.42,72.15,106.44,0.0,0.0
2006-03-06 15:00:00,0.0,0.0,65.24,71.2,46.92,57.549,120.811,0.0,0.0
2006-03-06 16:00:00,0.0,0.0,66.45,72.74,48.58,45.038000000000004,130.0,7.731999999999982,0.0
2006-03-06 17:00:00,0.0,0.0,67.09,75.62,49.74,32.68,135.0,19.770000000000017,0.0
2006-03-06 18:00:00,0.0,0.0,66.14,76.51,49.77,25.163,155.0,7.257000000000005,0.0
2006-03-06 19:00:00,0.0,0.0,63.34,74.67,48.62,26.76,154.87,0.0,0.0
2006-03-06 20:00:00,0.0,0.0,60.51,73.3,46.36,27.55,147.61999999999998,0.0,0.0
2006-03-06 21:00:00,0.0,0.0,57.68,74.1,42.93,26.923000000000002,135.0,7.786999999999996,0.0
2006-03-06 22:00:00,0.0,0.0,54.09,73.45,39.01,27.717,130.0,3.833000000000011,0.0
2006-03-06 23:00:00,0.0,0.0,51.45,70.73,35.51,28.641000000000002,124.04899999999999,0.0,0.0
2006-03-07 00:00:00,0.0,0.0,51.71,67.54,34.1,29.732,110.0,8.618000000000023,0.0
2006-03-07 01:00:00,0.0,0.0,51.3,65.61,33.06,31.433,90.0,23.536999999999978,0.0
2006-03-07 02:00:00,0.0,0.0,51.87,63.71,31.81,32.707,109.68299999999999,0.0,0.0
2006-03-07 03:00:00,0.0,0.0,53.37,63.83,31.05,33.578,109.672,0.0,0.0
2006-03-07 04:00:00,0.0,0.0,56.74,66.34,30.87,32.096000000000004,116.85400000000001,0.0,0.0
2006-03-07 05:00:00,0.0,0.0,61.58,70.3,33.31,32.335,115.0,12.854999999999992,0.0
2006-03-07 06:00:00,0.0,0.0,65.77,73.74,38.32,33.85,138.98,0.0,0.0
2006-03-07 07:00:00,0.0,0.0,68.05,75.5,42.57,42.736999999999995,110.0,28.38299999999999,0.0
2006-03-07 08:00:00,0.0,0.0,69.5,76.23,44.81,54.453,131.087,0.0,0.0
2006-03-07 09:00:00,0.0,0.0,70.85,76.38,46.05,63.413,124.86699999999999,0.0,0.0
2006-03-07 10:00:00,0.0,0.0,71.24,76.6,46.65,67.19,122.29999999999998,0.0,0.0
2006-03-07 11:00:00,0.0,0.0,70.43,76.02,46.93,68.421,119.95899999999999,0.0,0.0
2006-03-07 12:00:00,0.0,0.0,69.11,74.34,46.72,68.418,116.752,0.0,0.0
2006-03-07 13:00:00,0.0,0.0,67.92,72.34,46.17,66.06099999999999,115.36900000000001,0.0,0.0
2006-03-07 14:00:00,0.0,0.0,67.04,70.53,45.8,60.85,117.52000000000001,0.0,0.0
2006-03-07 15:00:00,0.0,0.0,67.01,69.81,46.3,52.985,125.135,0.0,0.0
2006-03-07 16:00:00,0.0,0.0,68.18,71.34,47.93,44.654,130.0,7.796000000000035,0.0
2006-03-07 17:00:00,0.0,0.0,68.82,74.18,49.06,36.22,128.95299999999992,21.88700000000009,0.0
2006-03-07 18:00:00,0.0,0.0,67.88,75.07,49.09,28.452,110.0,48.587999999999965,0.0
2006-03-07 19:00:00,0.0,0.0,65.1,73.27,47.97,30.207,135.0,16.13299999999998,0.0
2006-03-07 20:00:00,0.0,0.0,62.27,71.95,45.72,31.419000000000004,143.52100000000002,0.0,0.0
2006-03-07 21:00:00,0.0,0.0,59.41,72.76,42.29,31.535,137.925,0.0,0.0
2006-03-07 22:00:00,0.0,0.0,55.83,72.06,38.38,31.787999999999997,129.482,0.0,0.0
2006-03-07 23:00:00,0.0,0.0,53.2,69.34,34.88,30.214000000000002,110.0,12.205999999999992,0.0
2006-03-08 00:00:00,0.0,0.0,52.18,58.08,33.06,29.904000000000003,108.416,0.0,0.0
2006-03-08 01:00:00,0.0,0.0,51.79,56.15,32.04,29.248,105.73199999999999,0.0,0.0
2006-03-08 02:00:00,0.0,0.0,52.37,54.27,30.8,30.445999999999998,101.994,0.0,0.0
2006-03-08 03:00:00,0.0,0.0,53.89,54.42,30.05,31.428,101.93200000000002,0.0,0.0
2006-03-08 04:00:00,0.0,0.0,57.3,56.94,29.89,31.907,107.223,0.0,0.0
2006-03-08 05:00:00,0.0,0.0,62.13,60.9,32.37,30.64,110.0,9.759999999999991,0.0
2006-03-08 06:00:00,0.0,0.0,66.3,64.31,37.4,32.035000000000004,130.975,0.0,0.0
2006-03-08 07:00:00,0.0,0.0,68.57,66.06,41.61,40.263,110.0,20.976999999999975,0.0
2006-03-08 08:00:00,0.0,0.0,70.02,66.78,43.83,48.349,127.28099999999999,0.0,0.0
2006-03-08 09:00:00,0.0,0.0,71.37,66.93,45.04,61.24,117.1,0.0,0.0
2006-03-08 10:00:00,0.0,0.0,71.74,67.15,45.64,71.783,107.747,0.0,0.0
2006-03-08 11:00:00,0.0,0.0,70.92,66.55,45.92,76.35499999999999,102.03500000000003,0.0,0.0
2006-03-08 12:00:00,0.0,0.0,69.6,64.88,45.69,78.778,96.39199999999998,0.0,0.0
2006-03-08 13:00:00,0.0,0.0,68.41,62.88,45.13,77.502,93.918,0.0,0.0
2006-03-08 14:00:00,0.0,0.0,67.52,61.07,44.76,73.616,94.73400000000001,0.0,0.0
2006-03-08 15:00:00,0.0,0.0,67.48,60.35,45.27,65.175,102.92500000000001,0.0,0.0
2006-03-08 16:00:00,0.0,0.0,68.62,61.85,46.87,56.38699999999999,115.0,0.953000000000003,0.0
2006-03-08 17:00:00,0.0,0.0,69.25,64.66,47.97,47.452000000000005,129.428,0.0,0.0
2006-03-08 18:00:00,0.0,0.0,68.33,65.55,48.01,47.76200000000001,129.128,0.0,0.0
2006-03-08 19:00:00,0.0,0.0,65.57,63.78,46.9,50.028,121.222,0.0,0.0
2006-03-08 20:00:00,0.0,0.0,62.74,62.53,44.67,50.54,114.4,0.0,0.0
2006-03-08 21:00:00,0.0,0.0,59.85,63.34,41.24,49.614,109.81600000000002,0.0,0.0
2006-03-08 22:00:00,0.0,0.0,56.28,62.6,37.33,46.641999999999996,104.56800000000001,0.0,0.0
2006-03-08 23:00:00,0.0,0.0,53.66,59.88,33.83,44.526,97.84400000000001,0.0,0.0
2006-03-09 00:00:00,0.0,0.0,50.58,56.71,33.76,40.594,95.45599999999999,0.0,0.0
2006-03-09 01:00:00,0.0,0.0,50.2,54.77,32.76,36.912,95.81800000000003,0.0,0.0
2006-03-09 02:00:00,0.0,0.0,50.79,52.92,31.53,34.201,96.039,0.0,0.0
2006-03-09 03:00:00,0.0,0.0,52.34,53.09,30.79,32.625,90.0,8.594999999999999,0.0
2006-03-09 04:00:00,0.0,0.0,55.78,55.64,30.65,30.648,106.422,0.0,0.0
2006-03-09 05:00:00,0.0,0.0,60.61,59.58,33.18,29.806,118.56399999999998,0.0,0.0
2006-03-09 06:00:00,0.0,0.0,64.75,62.96,38.21,30.706000000000003,130.214,0.0,0.0
2006-03-09 07:00:00,0.0,0.0,67.01,64.71,42.4,37.79900000000001,131.321,0.0,0.0
2006-03-09 08:00:00,0.0,0.0,68.46,65.42,44.59,47.666000000000004,125.80399999999999,0.0,0.0
2006-03-09 09:00:00,0.0,0.0,69.81,65.56,45.78,58.545,117.605,0.0,0.0
2006-03-09 10:00:00,0.0,0.0,70.17,65.79,46.37,68.138,109.19200000000001,0.0,0.0
2006-03-09 11:00:00,0.0,0.0,69.34,65.17,46.64,74.66,101.49000000000001,0.0,0.0
2006-03-09 12:00:00,0.0,0.0,68.02,63.5,46.41,78.18900000000001,94.741,0.0,0.0
2006-03-09 13:00:00,0.0,0.0,66.82,61.5,45.85,79.078,90.09199999999998,0.0,0.0
2006-03-09 14:00:00,0.0,0.0,65.93,59.7,45.47,76.63900000000001,90.0,0.0,0.5389999999999979
2006-03-09 15:00:00,0.0,0.0,65.87,58.98,45.99,71.039,94.80100000000003,0.0,0.0
2006-03-09 16:00:00,0.0,0.0,66.97,60.45,47.56,62.874,107.106,0.0,0.0
2006-03-09 17:00:00,0.0,0.0,67.6,63.22,48.62,54.223,119.73055249999997,0.48644749999999815,0.0
2006-03-09 18:00:00,0.0,0.0,66.69,64.11,48.66,45.17000000000001,129.28999999999996,0.0,0.0
2006-03-09 19:00:00,0.0,0.0,63.96,62.39,47.58,46.99000000000001,121.94000000000001,0.0,0.0
2006-03-09 20:00:00,0.0,0.0,61.14,61.19,45.36,47.507000000000005,115.18299999999999,0.0,0.0
2006-03-09 21:00:00,0.0,0.0,58.22,62.02,41.94,49.400000000000006,107.78,0.0,0.0
2006-03-09 22:00:00,0.0,0.0,54.65,61.22,38.02,49.486000000000004,99.40400000000004,0.0,0.0
2006-03-09 23:00:00,0.0,0.0,52.05,58.5,34.52,49.992000000000004,90.07800000000003,0.0,0.0
2006-03-10 00:00:00,0.0,0.0,49.09,62.3,34.12,51.324999999999996,90.0,0.0,0.8149999999999977
2006-03-10 01:00:00,0.0,0.0,48.74,60.34,33.14,52.554,90.0,0.0,5.333999999999989
2006-03-10 02:00:00,0.0,0.0,49.34,58.51,31.92,53.898,90.0,0.0,9.127999999999982
2006-03-10 03:00:00,0.0,0.0,50.9,58.72,31.18,55.806,90.0,0.0,10.005999999999972
2006-03-10 04:00:00,0.0,0.0,54.39,61.28,31.07,57.3,90.0,0.0,5.560000000000002
